1.0000000000000001e-07,2.0000000000000002e-07,3.0000000000000004e-07,4.0000000000000003e-07,5.000000000000001e-07,6.000000000000001e-07
89.91,87.17166666666667,90.74166666666666,87.10333333333334,89.53833333333333,87.93
89.91,87.17166666666667,90.74166666666666,87.09666666666666,89.53833333333333,87.91
89.91,87.17166666666667,90.74166666666666,87.11333333333333,89.53833333333333,87.91
89.895,87.17166666666667,90.70833333333333,87.145,89.55166666666666,87.915
89.895,87.17166666666667,90.70833333333333,87.145,89.54,87.915
89.895,87.18333333333334,90.70833333333333,87.10833333333333,89.54,87.905
89.895,87.18333333333334,90.70833333333333,87.10833333333333,89.54,87.905
89.84666666666666,87.18333333333334,90.70833333333333,87.10833333333333,89.53,87.905
89.84666666666666,87.18333333333334,90.70833333333333,87.10833333333333,89.53666666666666,87.92166666666667
89.84666666666666,87.18333333333334,90.70833333333333,87.10833333333333,89.52666666666667,87.77166666666666
89.84666666666666,87.18333333333334,90.70833333333333,87.10833333333333,89.63166666666666,87.77166666666666
89.84666666666666,87.18333333333334,90.70833333333333,87.13,89.63166666666666,87.77166666666666
89.84666666666666,87.18333333333334,90.70833333333333,87.095,89.63166666666666,87.77166666666666
89.84666666666666,87.18333333333334,90.70833333333333,87.095,89.63166666666666,87.765
89.84666666666666,87.21166666666667,90.70833333333333,87.09,89.63166666666666,87.765
89.84666666666666,87.19666666666667,90.70833333333333,87.09,89.63,87.765
89.84666666666666,87.19666666666667,90.7,87.07666666666667,89.63,87.75833333333334
89.84666666666666,87.18666666666667,90.7,87.135,89.63,87.75833333333334
89.84666666666666,87.18666666666667,90.7,87.14166666666667,89.62333333333333,87.75833333333334
89.84666666666666,87.18666666666667,90.7,87.14166666666667,89.62333333333333,87.76166666666667
89.91666666666667,87.175,90.7,87.175,89.62333333333333,87.76166666666667
89.91666666666667,87.175,90.7,87.175,89.62333333333333,87.76
89.91666666666667,87.13166666666666,90.7,87.175,89.64,87.76
89.91666666666667,87.13166666666666,90.7,87.16333333333333,89.64,87.76333333333334
89.91666666666667,87.13166666666666,90.7,87.175,89.63833333333334,87.76333333333334
89.91666666666667,87.13166666666666,90.7,87.175,89.63833333333334,87.76333333333334
89.91666666666667,87.13166666666666,90.7,87.20833333333333,89.62666666666667,87.76333333333334
89.91666666666667,87.13166666666666,90.78333333333333,87.20833333333333,89.62666666666667,87.69
89.91666666666667,87.13166666666666,90.78333333333333,87.19333333333333,89.68166666666667,87.68666666666667
89.92333333333333,87.13166666666666,90.775,87.38833333333334,89.68833333333333,87.65833333333333
89.94833333333334,87.13166666666666,90.775,87.42166666666667,89.68166666666667,87.65833333333333
89.94833333333334,87.13166666666666,90.775,87.41333333333333,89.68166666666667,87.66
89.94833333333334,87.13166666666666,90.775,87.41333333333333,89.68166666666667,87.68666666666667
89.94833333333334,87.13166666666666,90.775,87.4,89.68166666666667,87.68666666666667
89.94833333333334,87.11666666666666,90.775,87.4,89.68166666666667,87.68666666666667
