Train accuracy,Test accuracy
99.32333333333334,97.55
99.335,97.54
99.28166666666667,97.4
99.40833333333333,97.55
99.18333333333334,97.37
99.09,97.21
99.3,97.44
99.19333333333333,97.43
99.29,97.33
99.27333333333333,97.44
99.31666666666666,97.47
99.25333333333333,97.49
99.315,97.3
99.285,97.44
99.365,97.34
99.33833333333334,97.53
99.19333333333333,97.35
99.28666666666666,97.42
99.37,97.39
99.35833333333333,97.47
99.33166666666666,97.4
99.38,97.36
99.41,97.55
99.37333333333333,97.33
99.305,97.3
99.33166666666666,97.33
99.11833333333334,97.34
99.395,97.54
99.45166666666667,97.37
99.49333333333334,97.55
99.545,97.65
99.56166666666667,97.61
99.55,97.54
99.475,97.45
99.57666666666667,97.69
99.55333333333333,97.54
99.61666666666666,97.5
99.56833333333333,97.56
99.47,97.49
99.59,97.56
99.595,97.52
99.55,97.66
99.53166666666667,97.61
99.63333333333334,97.71
99.53,97.75
99.60666666666667,97.63
99.59333333333333,97.63
99.60666666666667,97.5
99.63666666666667,97.72
99.545,97.64
99.56833333333333,97.54
99.63333333333334,97.82
99.62,97.59
99.60333333333334,97.54
99.56333333333333,97.6
99.55666666666667,97.47
99.63166666666666,97.63
99.655,97.76
99.63666666666667,97.66
99.54,97.71
99.65833333333333,97.91
99.66,97.7
99.71333333333334,97.75
99.67333333333333,97.62
99.64,97.59
99.62333333333333,97.79
99.67166666666667,97.79
99.62666666666667,97.63
99.655,97.65
99.67333333333333,97.51
99.655,97.63
99.60666666666667,97.56
99.66666666666667,97.57
99.61833333333334,97.63
99.63833333333334,97.53
99.64666666666666,97.59
99.66666666666667,97.69
99.74833333333333,97.75
99.75333333333333,97.8
99.775,97.67
99.70833333333333,97.78
99.76833333333333,97.79
99.755,97.73
99.69666666666667,97.64
99.72,97.71
99.70666666666666,97.65
99.73166666666667,97.81
99.7,97.82
99.77,97.63
99.77833333333334,97.72
99.77666666666667,97.51
99.78,97.72
99.77833333333334,97.58
99.75833333333334,97.84
99.765,97.84
99.76833333333333,97.7
99.74666666666667,97.65
99.79166666666667,97.81
99.765,97.65
99.80666666666667,97.67
99.76833333333333,97.79
99.75,97.46
99.81,97.69
99.79,97.6
99.785,97.69
99.81166666666667,97.71
99.78333333333333,97.6
99.73833333333333,97.79
99.785,97.69
99.81,97.81
99.80666666666667,97.87
99.73,97.71
99.77166666666666,97.77
99.74166666666666,97.65
99.79,97.75
99.80833333333334,97.78
99.78166666666667,97.63
99.75833333333334,97.55
99.77,97.67
99.77,97.76
99.78333333333333,97.51
99.79166666666667,97.73
99.81333333333333,97.79
99.79333333333334,97.67
99.775,97.58
99.78333333333333,97.72
99.76,97.59
99.87333333333333,97.82
99.85166666666667,97.94
99.85833333333333,97.79
99.83666666666667,97.7
99.86166666666666,97.88
99.85,97.83
99.83833333333334,97.76
99.84833333333333,97.69
99.85333333333334,97.57
99.85166666666667,97.76
99.80333333333333,97.56
99.84333333333333,97.7
99.87333333333333,97.63
99.83,97.79
99.85,97.66
99.81833333333333,97.83
99.84,97.66
99.83,97.65
99.84166666666667,97.67
99.83833333333334,97.59
99.86666666666666,97.85
99.82,97.73
99.83666666666667,97.69
99.82166666666667,97.62
99.86666666666666,97.8
99.79666666666667,97.74
99.825,97.74
99.87166666666667,97.7
99.85333333333334,97.85
99.80833333333334,97.66
99.83166666666666,97.67
99.84833333333333,97.69
99.8,97.53
99.83833333333334,97.94
99.84333333333333,97.64
99.84666666666666,97.67
99.86833333333334,97.9
99.81,97.63
99.84166666666667,97.71
99.83666666666667,97.64
99.81166666666667,97.69
99.835,97.76
99.81333333333333,97.64
99.85,97.59
99.81666666666666,97.77
99.81,97.8
99.83333333333333,97.86
99.82833333333333,97.7
99.84333333333333,97.68
99.85166666666667,97.76
99.895,97.81
99.88666666666667,97.69
99.89666666666666,97.75
99.88166666666666,97.76
99.9,97.58
99.90166666666667,97.79
99.89166666666667,97.72
99.86,97.66
99.91,97.69
99.9,97.81
99.90333333333334,97.8
99.89,97.7
99.87166666666667,97.83
99.915,97.88
99.895,97.88
99.865,97.92
99.86166666666666,97.7
99.87666666666667,97.69
99.89666666666666,97.79
99.87333333333333,97.81
99.855,97.65
99.86666666666666,97.71
99.855,97.73
99.88,97.8
99.86,97.83
99.81833333333333,97.66
99.83166666666666,97.74
99.86833333333334,97.81
99.83333333333333,97.73
99.87166666666667,97.77
99.85666666666667,97.65
99.87333333333333,97.81
99.865,97.77
99.84666666666666,97.77
99.84,97.9
99.83333333333333,97.69
99.89166666666667,97.78
99.85166666666667,97.73
99.86333333333333,97.83
99.87666666666667,97.77
99.875,97.75
99.87833333333333,97.67
99.85166666666667,97.57
99.88833333333334,97.79
99.86666666666666,97.7
99.84833333333333,97.77
99.87,97.77
99.855,97.77
99.83666666666667,97.71
99.89,97.77
99.88666666666667,97.75
99.91666666666667,97.86
99.89,97.9
99.90333333333334,97.89
99.885,97.77
99.90333333333334,97.83
99.90333333333334,97.83
99.89833333333333,97.71
99.925,97.78
99.89666666666666,97.6
99.91333333333333,97.72
99.85166666666667,97.82
99.89,97.75
99.885,97.74
99.89833333333333,97.75
99.90166666666667,97.68
99.88166666666666,97.79
99.91333333333333,97.72
99.87333333333333,97.68
99.87666666666667,97.8
99.89666666666666,97.73
99.88166666666666,97.55
99.89666666666666,97.72
99.88666666666667,97.74
99.89333333333333,97.68
99.90833333333333,97.59
99.87333333333333,97.78
99.89333333333333,97.75
99.88833333333334,97.85
99.87166666666667,97.64
99.865,97.66
99.87833333333333,97.76
99.86666666666666,97.67
99.885,97.64
99.895,97.71
99.84833333333333,97.64
99.88833333333334,97.73
99.89166666666667,97.7
99.88333333333334,97.71
99.865,97.69
99.87333333333333,97.62
99.90166666666667,97.65
99.81833333333333,97.65
99.88,97.63
99.89333333333333,97.81
99.89166666666667,97.59
99.88666666666667,97.75
99.87666666666667,97.61
99.91166666666666,97.88
99.895,97.64
99.89166666666667,97.69
99.915,97.86
99.91,97.61
99.90666666666667,97.69
99.90333333333334,97.89
99.89833333333333,97.78
99.91666666666667,97.72
99.90333333333334,97.91
99.9,97.81
99.88333333333334,97.78
99.88833333333334,97.69
99.885,97.75
99.85833333333333,97.72
99.9,97.89
99.91833333333334,97.91
99.91166666666666,97.77
99.87833333333333,97.78
99.9,97.68
99.87333333333333,97.78
99.895,97.58
99.88,97.78
99.88833333333334,97.76
99.90666666666667,97.84
99.88,97.73
99.86833333333334,97.82
99.88833333333334,97.75
99.90333333333334,97.67
99.875,97.8
99.885,97.73
99.90166666666667,97.73
99.89666666666666,97.69
99.92166666666667,97.71
99.89833333333333,97.78
99.91333333333333,97.81
99.90333333333334,97.6
99.88166666666666,97.76
99.905,97.84
99.90166666666667,97.75
99.9,97.71
99.895,97.92
99.895,97.93
99.89,97.68
99.88333333333334,97.8
99.90666666666667,97.73
99.92333333333333,97.84
99.895,97.87
99.87,97.7
99.89666666666666,97.81
99.865,97.93
99.89833333333333,97.77
