Train accuracy,Test accuracy
99.63,97.96
99.69666666666667,97.9
99.75,98.01
99.625,97.91
99.735,97.86
99.765,97.99
99.655,97.67
99.73666666666666,98.1
99.66666666666667,97.9
99.8,97.95
99.56166666666667,97.91
99.67166666666667,98.07
99.79,98.19
99.78333333333333,98.12
99.84833333333333,98.2
99.56166666666667,97.84
99.76833333333333,98.07
99.81833333333333,98.05
99.83833333333334,98.23
99.73833333333333,98.04
99.83833333333334,98.0
99.84833333333333,98.03
99.80166666666666,98.09
99.89,98.16
99.87166666666667,98.12
99.87166666666667,98.15
99.865,98.04
99.83666666666667,98.1
99.78833333333333,98.05
99.87333333333333,98.09
99.86666666666666,98.14
99.86,98.18
99.855,98.09
99.84833333333333,98.16
99.825,98.01
99.90166666666667,98.16
99.85333333333334,98.11
99.86333333333333,98.1
99.85333333333334,98.08
99.87,98.19
99.88666666666667,98.16
99.875,98.2
99.87,98.18
99.89666666666666,98.1
99.89,97.99
99.87666666666667,97.91
99.87333333333333,98.03
99.87666666666667,98.01
99.87833333333333,98.04
99.87833333333333,98.09
99.86,98.1
99.88833333333334,98.05
99.87666666666667,98.1
99.93,98.1
99.89166666666667,98.06
99.89833333333333,98.07
99.89333333333333,98.13
99.87333333333333,98.14
99.91833333333334,98.08
99.91166666666666,97.99
99.89833333333333,98.14
99.89833333333333,98.25
99.90333333333334,98.05
99.92333333333333,98.12
99.93166666666667,98.06
99.87166666666667,98.01
99.9,98.17
99.935,98.21
99.935,98.19
99.935,98.14
99.91166666666666,98.14
99.91333333333333,98.13
99.91666666666667,98.09
99.91,98.09
99.935,98.13
99.93833333333333,98.06
99.90666666666667,98.24
99.93666666666667,98.14
99.91666666666667,98.14
99.87333333333333,98.09
99.94,98.09
99.94166666666666,98.21
99.91666666666667,98.16
99.94833333333334,98.17
99.94333333333333,98.21
99.93,98.2
99.95666666666666,98.12
99.95333333333333,98.14
99.945,97.99
99.945,98.05
99.955,98.23
99.93,98.24
99.93166666666667,98.13
99.94333333333333,98.13
99.95833333333333,98.2
99.92666666666666,98.07
99.955,98.04
99.96,97.98
99.95,98.05
99.94666666666667,98.18
99.95166666666667,98.16
99.95166666666667,98.22
99.94166666666666,98.16
99.95,98.06
99.935,98.04
99.94666666666667,98.08
99.94,98.1
99.96333333333334,98.12
99.94,98.18
99.95333333333333,98.1
99.95833333333333,98.09
99.94666666666667,98.02
99.96,98.1
99.965,98.18
99.97166666666666,98.17
99.96833333333333,98.13
99.965,98.11
99.96,98.06
99.96333333333334,98.04
99.96833333333333,98.09
99.96833333333333,98.08
99.975,98.22
99.955,98.21
99.96,98.21
99.93666666666667,98.06
99.955,98.09
99.97,97.94
99.96166666666667,98.08
99.95833333333333,98.05
99.97,98.2
99.96,98.18
99.955,98.02
99.97166666666666,98.1
99.96166666666667,98.11
99.965,98.13
99.98,98.32
99.96166666666667,98.17
99.96,98.24
99.96666666666667,98.23
99.94166666666666,98.18
99.97166666666666,98.21
99.965,98.21
99.955,98.03
99.96833333333333,98.29
99.96666666666667,98.11
99.965,98.08
99.98166666666667,98.11
99.97333333333333,98.1
99.97333333333333,98.05
99.98666666666666,98.11
99.98666666666666,98.2
99.975,98.06
99.98166666666667,98.12
99.96,98.17
99.97166666666666,98.16
99.97833333333334,98.1
99.975,98.14
99.975,98.16
99.97666666666667,98.32
99.955,98.0
99.97,98.03
99.96333333333334,98.2
99.97166666666666,98.11
99.96666666666667,98.12
99.97666666666667,98.13
99.97166666666666,98.16
99.97833333333334,98.14
99.98,98.0
99.98333333333333,98.17
99.98833333333333,98.14
99.985,98.11
99.97666666666667,98.13
99.97666666666667,98.25
99.97833333333334,98.2
99.98166666666667,98.21
99.98666666666666,98.11
99.97,98.04
99.975,98.13
99.98833333333333,98.04
99.97833333333334,98.06
99.97833333333334,98.22
99.96666666666667,98.13
99.97,98.16
99.98166666666667,98.23
99.97833333333334,98.14
99.97833333333334,98.1
99.97666666666667,98.15
99.985,98.1
99.97,98.05
99.96,98.02
99.96166666666667,98.25
99.97,98.22
99.98333333333333,98.18
99.97666666666667,98.14
99.97833333333334,97.99
99.99166666666666,98.19
99.98166666666667,98.15
99.96833333333333,98.15
99.97166666666666,98.12
99.97666666666667,98.09
99.97,98.15
99.96,98.17
99.98166666666667,98.16
99.98166666666667,98.18
99.98666666666666,98.05
99.97166666666666,98.18
99.98333333333333,98.16
99.97666666666667,98.21
99.97333333333333,98.19
99.97666666666667,98.1
99.96833333333333,98.12
99.97666666666667,98.16
99.975,98.14
99.98333333333333,98.12
99.985,98.09
99.985,98.06
99.99333333333334,98.16
99.98666666666666,98.19
99.985,98.02
99.98333333333333,98.11
99.98333333333333,98.14
99.98666666666666,98.15
99.97833333333334,98.18
99.98,98.13
99.98333333333333,98.02
99.98833333333333,98.16
99.985,98.12
99.98166666666667,98.1
99.98,98.17
99.98,98.11
99.98333333333333,98.21
99.97,98.15
99.985,98.23
99.98833333333333,98.3
99.98,98.14
99.98666666666666,98.29
99.97833333333334,98.13
99.97833333333334,98.03
99.97666666666667,98.11
99.98,98.19
99.99166666666666,98.2
99.985,98.27
99.98833333333333,98.07
99.98,98.18
99.99333333333334,98.27
99.98166666666667,98.2
99.98666666666666,98.07
99.985,98.11
99.96833333333333,98.17
99.97,98.16
99.98,97.99
99.97666666666667,98.3
99.975,98.24
99.96833333333333,98.13
99.98166666666667,98.22
99.97833333333334,98.04
99.99166666666666,98.17
99.98,98.18
99.98833333333333,98.21
99.97833333333334,98.13
99.97333333333333,98.13
99.98166666666667,98.28
99.98333333333333,98.23
99.98166666666667,98.18
99.98333333333333,98.06
99.98166666666667,98.09
99.97833333333334,98.16
99.98666666666666,98.05
99.98666666666666,98.11
99.975,98.14
99.97666666666667,98.15
99.98833333333333,98.14
99.98166666666667,98.18
99.98166666666667,97.98
99.98666666666666,98.07
99.99333333333334,98.09
99.98833333333333,98.1
99.99333333333334,98.22
99.98666666666666,98.17
99.98666666666666,98.08
99.99333333333334,98.09
99.98,98.09
99.97833333333334,98.19
99.98833333333333,98.15
99.98,98.12
99.98166666666667,98.12
99.985,98.24
99.98333333333333,98.19
99.99,98.16
99.99,98.27
99.99333333333334,98.05
99.99166666666666,98.15
99.98833333333333,98.21
99.985,98.23
99.98833333333333,98.12
99.98666666666666,98.23
99.98333333333333,98.25
99.985,98.16
99.98833333333333,98.17
99.98166666666667,98.05
99.98833333333333,98.08
99.99166666666666,98.03
99.995,98.21
99.99166666666666,98.2
99.99,98.29
99.98,98.05
99.97666666666667,98.13
99.98666666666666,98.18
99.98666666666666,97.99
99.98833333333333,98.05
99.98833333333333,98.02
99.97666666666667,98.08
