Train accuracy,Test accuracy
93.935,93.84
94.85166666666667,94.44
96.47333333333333,95.68
97.16833333333334,96.5
96.87166666666667,95.95
97.38333333333334,96.52
97.25666666666666,96.14
97.89833333333333,96.83
96.88666666666667,95.97
97.915,96.84
97.72,96.87
98.05666666666667,96.71
97.825,96.66
97.80833333333334,96.98
97.51333333333334,96.54
97.61166666666666,96.32
97.665,96.26
95.93333333333334,94.8
98.03666666666666,96.69
97.89833333333333,96.63
98.06166666666667,96.52
98.15666666666667,97.15
97.16833333333334,96.18
97.48166666666667,95.92
96.27,95.18
98.08,97.2
98.25333333333333,96.82
97.87333333333333,96.38
97.60166666666667,96.3
97.82666666666667,96.5
97.65166666666667,96.64
97.77166666666666,96.4
97.30666666666667,96.1
97.04833333333333,95.74
98.02833333333334,96.89
97.41833333333334,96.18
97.96833333333333,96.78
96.135,94.92
96.69666666666667,95.85
98.30833333333334,96.99
96.77166666666666,95.86
98.23166666666667,96.7
98.09166666666667,96.9
97.84166666666667,96.4
97.31333333333333,96.08
97.15166666666667,95.76
97.65333333333334,96.31
98.195,96.87
96.62,95.69
97.63333333333334,96.39
97.715,96.39
98.31333333333333,96.92
98.02333333333333,96.59
98.56166666666667,96.83
97.75,96.61
98.78833333333333,97.39
98.62,97.31
98.49333333333334,97.08
98.76333333333334,97.54
98.70333333333333,97.32
98.635,96.98
98.53166666666667,97.06
98.08166666666666,96.83
98.91333333333333,97.34
97.87166666666667,96.7
98.66166666666666,97.25
98.80666666666667,97.05
98.29666666666667,96.78
98.785,97.14
98.29833333333333,97.05
98.69833333333334,97.08
98.67666666666666,97.16
98.68166666666667,97.07
99.015,97.59
98.24166666666666,96.53
98.905,97.26
98.84333333333333,97.43
99.08333333333333,97.52
98.745,97.17
98.08166666666666,96.64
98.92333333333333,97.62
98.45,96.88
98.80166666666666,97.21
98.52,97.13
98.7,97.33
98.65833333333333,97.24
98.255,96.76
98.66166666666666,97.29
98.795,97.28
98.13333333333334,96.7
98.89833333333333,97.49
98.65833333333333,97.11
98.37166666666667,96.79
98.83,97.38
98.77,97.17
98.735,96.85
98.85,97.22
98.34,96.63
99.00833333333334,97.51
98.92,97.49
99.145,97.72
99.31833333333333,97.62
99.27333333333333,97.53
99.12,97.5
98.47,97.01
99.11833333333334,97.45
99.42833333333333,97.8
99.22166666666666,97.39
98.85333333333334,97.45
99.265,97.71
99.315,97.51
99.02166666666666,97.52
99.47333333333333,97.86
99.275,97.63
99.38166666666666,97.66
99.25833333333334,97.78
99.32833333333333,97.67
99.03666666666666,97.53
99.46666666666667,97.99
99.465,97.91
99.19166666666666,97.47
99.395,97.74
99.37666666666667,97.55
99.30333333333333,97.56
99.415,97.85
99.49333333333334,97.76
99.46833333333333,97.76
