Train accuracy,Test accuracy
99.47666666666667,97.59
99.58166666666666,97.92
99.58,97.78
99.62166666666667,97.72
99.62666666666667,97.91
99.625,97.62
99.22166666666666,97.33
99.60666666666667,97.63
99.67,97.55
99.47166666666666,97.79
99.54166666666667,97.64
99.59333333333333,97.76
99.57,97.66
99.62666666666667,97.85
99.605,97.91
99.605,97.6
99.64833333333333,97.78
99.63833333333334,97.86
99.68,97.86
99.655,97.89
99.64333333333333,97.66
99.67,97.85
99.67833333333333,97.95
99.73666666666666,97.81
99.67333333333333,97.82
99.605,97.88
99.735,97.96
99.77,97.92
99.76666666666667,97.95
99.795,97.89
99.715,97.89
99.75833333333334,97.95
99.75333333333333,98.03
99.75666666666666,97.85
99.74333333333334,97.93
99.78,97.96
99.78333333333333,97.87
99.77,97.88
99.80666666666667,97.96
99.81666666666666,97.8
99.83666666666667,98.0
99.85,98.04
99.81666666666666,97.87
99.83166666666666,97.98
99.82166666666667,98.11
99.83833333333334,97.95
99.80333333333333,98.06
99.81333333333333,98.08
99.83833333333334,97.94
99.82166666666667,98.05
99.84166666666667,97.95
99.82166666666667,98.05
99.865,97.99
99.845,98.08
99.83333333333333,97.97
99.88166666666666,98.16
99.825,98.06
99.83333333333333,98.13
99.84333333333333,98.04
99.84333333333333,98.0
99.85166666666667,97.9
99.87333333333333,98.06
99.85833333333333,97.95
99.895,97.96
99.89,97.99
99.875,98.0
99.87833333333333,97.99
99.895,97.86
99.86833333333334,97.87
99.875,98.0
99.89,97.94
99.88,98.05
99.88,98.14
99.89833333333333,98.1
99.88166666666666,98.04
99.885,97.87
99.88,98.03
99.91833333333334,98.04
99.91833333333334,98.0
99.91666666666667,97.91
99.89,98.05
99.92666666666666,98.04
99.94,98.05
99.91166666666666,98.18
99.93833333333333,97.89
99.93666666666667,98.01
99.93166666666667,97.97
99.93833333333333,97.99
99.945,98.09
99.945,97.91
99.95333333333333,98.13
99.93833333333333,98.08
99.93333333333334,97.93
99.95166666666667,98.01
99.93833333333333,97.99
99.95833333333333,98.09
99.93333333333334,98.17
99.93666666666667,98.03
99.92666666666666,98.09
99.93,98.11
99.955,98.14
99.94333333333333,98.06
99.91666666666667,98.07
99.94666666666667,98.0
99.95833333333333,97.97
99.94666666666667,98.11
99.93333333333334,98.11
99.935,98.05
99.95333333333333,98.03
99.945,97.87
99.93666666666667,97.97
99.955,98.07
99.95,98.0
99.945,98.18
99.96166666666667,98.04
99.90833333333333,98.07
99.945,97.9
99.95333333333333,98.03
99.95666666666666,98.02
99.95166666666667,98.0
99.96333333333334,98.06
99.94333333333333,98.15
99.95,98.02
99.94166666666666,98.04
99.95833333333333,98.19
99.95,98.12
99.95666666666666,98.04
99.97,98.1
99.95666666666666,98.19
99.95666666666666,98.04
99.96,98.11
99.95333333333333,98.04
99.965,98.07
99.93833333333333,98.11
99.96,98.1
99.955,98.0
99.955,98.0
99.96333333333334,98.08
99.975,98.11
