Train accuracy,Test accuracy
91.68,91.6
93.30666666666667,93.14
93.62,93.38
94.335,93.65
94.56666666666666,94.1
94.51333333333334,94.14
95.355,94.62
94.38333333333334,94.04
95.485,95.25
95.13166666666666,94.29
94.88166666666666,94.11
95.28,94.62
92.38,91.95
95.73666666666666,94.95
93.09833333333333,92.39
94.97,94.14
95.65833333333333,95.08
94.815,94.13
94.815,94.03
94.85166666666667,94.26
95.65666666666667,94.66
93.96666666666667,93.4
93.725,93.23
94.34333333333333,94.17
95.78,94.92
96.24666666666667,95.42
95.57666666666667,94.94
95.695,95.07
95.31666666666666,94.45
94.92166666666667,94.18
94.91666666666667,94.21
93.3,93.04
95.71333333333334,94.79
95.54333333333334,94.56
95.275,94.32
95.47833333333334,94.47
95.605,94.95
94.70666666666666,93.81
95.53166666666667,95.07
93.02666666666667,91.96
94.59166666666667,94.03
94.88833333333334,94.15
95.075,94.39
95.305,94.7
95.36,94.74
94.41833333333334,93.82
95.65333333333334,94.58
94.49833333333333,93.75
95.42,94.53
94.99166666666666,94.08
95.37166666666667,94.45
96.76,95.78
95.82666666666667,94.74
96.625,95.5
96.7,95.54
96.07333333333334,95.09
96.32666666666667,95.3
96.57833333333333,95.9
96.85833333333333,95.67
97.12666666666667,96.18
97.06666666666666,95.97
95.69666666666667,94.62
96.91,95.69
96.965,95.79
97.05833333333334,95.91
97.055,95.79
96.985,95.74
97.065,95.82
95.78666666666666,94.61
96.24,95.12
95.86166666666666,94.89
96.72,95.55
96.49333333333334,95.44
97.23666666666666,96.05
97.03166666666667,95.63
97.295,96.06
96.30666666666667,95.41
96.63,95.36
96.66833333333334,95.41
97.23,95.98
96.695,95.4
96.97333333333333,95.76
97.01333333333334,95.81
97.17833333333333,96.39
97.04333333333334,95.82
97.17333333333333,96.18
96.45666666666666,95.13
97.445,95.95
97.425,96.17
96.41333333333333,95.36
96.575,95.23
96.47,95.35
96.45,95.27
96.67,95.3
97.005,95.39
95.97666666666667,94.54
96.30166666666666,95.15
96.75833333333334,95.6
95.44166666666666,94.07
96.43666666666667,95.05
97.75166666666667,96.58
97.81,96.6
97.645,96.15
97.465,96.0
97.90833333333333,96.42
97.61833333333334,96.09
97.96833333333333,96.51
97.935,96.3
97.82666666666667,96.43
97.30666666666667,95.93
97.84333333333333,96.19
97.88166666666666,96.39
97.80666666666667,96.4
97.635,96.19
98.015,96.48
97.88166666666666,96.35
97.97666666666667,96.51
97.97166666666666,96.36
98.005,96.47
97.87,96.25
97.57833333333333,96.02
98.08,96.6
98.32,96.62
97.99666666666667,96.55
97.82166666666667,96.58
97.99666666666667,96.79
97.865,96.54
98.00666666666666,96.63
98.145,96.58
97.93833333333333,96.27
98.00333333333333,96.38
97.75666666666666,96.37
98.23166666666667,96.55
97.69166666666666,96.09
97.96666666666667,96.62
98.06166666666667,96.44
97.86166666666666,96.13
98.09833333333333,96.72
97.93,96.38
98.235,96.86
98.18833333333333,96.49
97.99666666666667,96.31
98.02,96.53
98.155,96.51
98.22166666666666,96.82
98.06833333333333,96.54
98.08666666666667,96.44
98.425,97.07
98.13833333333334,96.57
97.96666666666667,96.6
98.24666666666667,96.77
98.485,96.86
98.17666666666666,96.63
98.56333333333333,96.99
98.28333333333333,96.45
98.49666666666667,96.8
98.62833333333333,96.87
98.595,97.07
98.63333333333334,96.84
98.6,96.88
98.57666666666667,96.98
98.575,96.69
98.64,97.03
98.68333333333334,97.05
98.60333333333334,96.98
98.68,97.25
98.70833333333333,97.03
98.76333333333334,96.97
98.75333333333333,96.84
98.67833333333333,96.93
98.73166666666667,96.94
98.645,96.64
98.60166666666667,97.02
98.775,97.16
98.79166666666667,97.11
98.715,97.09
98.685,97.11
98.71,97.11
98.77833333333334,96.91
98.69,96.79
98.73,97.1
98.72,96.86
98.76333333333334,97.08
98.87,97.03
98.86333333333333,97.13
98.8,97.08
98.82333333333334,96.87
98.68166666666667,97.05
98.86,97.12
98.84833333333333,97.11
98.76666666666667,96.9
98.935,97.07
98.86666666666666,97.4
98.82,97.16
98.74166666666666,96.94
98.72833333333334,96.85
98.78833333333333,97.07
98.795,97.27
98.83333333333333,97.18
98.85,96.9
99.06,97.32
99.05833333333334,97.15
99.02166666666666,97.03
99.01166666666667,97.16
99.09166666666667,97.08
99.145,97.34
99.13333333333334,97.03
99.13666666666667,97.22
99.09666666666666,97.14
99.13,97.39
99.13833333333334,97.21
99.065,97.32
99.13833333333334,97.45
99.13833333333334,97.3
99.06166666666667,97.4
99.03666666666666,97.08
99.04166666666667,97.12
99.14833333333333,97.09
99.1,97.04
99.10833333333333,97.06
99.09333333333333,97.03
99.09833333333333,97.1
99.08833333333334,97.04
99.17833333333333,97.19
99.14166666666667,97.2
99.13166666666666,97.46
99.20333333333333,97.18
99.19666666666667,97.2
99.19833333333334,97.16
99.125,97.19
99.14333333333333,97.22
99.19166666666666,97.33
99.07333333333334,97.19
99.11666666666666,97.08
99.21166666666667,97.18
99.21166666666667,97.08
99.16333333333333,97.24
99.12833333333333,97.23
99.19333333333333,97.23
99.09666666666666,97.08
99.11833333333334,97.14
99.22833333333334,97.11
99.08666666666667,97.07
99.23166666666667,97.24
